City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
303,lebu,-37.6167,-73.65,12.990000000000009,79,57,5.66,CL,1684773932
304,noosa heads,-26.3833,153.15,11.850000000000023,75,2,4.56,AU,1684774390
305,berezivka,47.2043,30.9078,17.189999999999998,78,100,4.1,UA,1684774390
306,tara,56.8944,74.371,14.160000000000025,54,69,3.08,RU,1684774390
307,bardai,11.65,7.2333,34.81,32,26,1.69,NG,1684774390
308,dryden,49.7833,-92.7503,14.160000000000025,51,0,2.06,CA,1684774390
309,ubari,26.5921,12.7805,33.72000000000003,9,11,3.44,LY,1684774390
310,papar,5.7333,115.9333,27.0,88,96,1.54,MY,1684774390
311,brokopondo,4.75,-55.1667,29.29000000000002,72,85,1.73,SR,1684774390
312,shiyan,32.6475,110.7781,13.430000000000007,76,43,1.57,CN,1684774390
313,wewak,-3.5534,143.6268,25.900000000000034,88,100,2.41,PG,1684774390
314,westport,41.1415,-73.3579,25.08000000000004,58,0,3.6,US,1684773781
315,broken hill,-31.95,141.4333,8.170000000000016,74,0,1.18,AU,1684774260
316,pierre,44.3683,-100.351,19.510000000000048,55,0,2.06,US,1684773919
317,ulety,51.3572,112.4849,10.03000000000003,46,54,1.49,RU,1684774391
318,sarikei,2.1167,111.5167,24.210000000000036,98,99,0.2,MY,1684774391
319,fortuna,40.5982,-124.1573,15.520000000000039,82,40,5.66,US,1684773947
320,carmo do paranaiba,-19.0008,-46.3161,23.75,44,98,2.29,BR,1684774391
321,cururupu,-1.8283,-44.8683,31.860000000000014,54,90,2.98,BR,1684774391
322,saipan,15.1355,145.701,27.390000000000043,100,75,9.26,MP,1684773915
323,hargeysa,9.56,44.065,23.99000000000001,63,90,4.55,SO,1684774391
324,porbandar,21.6422,69.6093,28.689999999999998,79,19,4.53,IN,1684774391
325,myeik,12.4333,98.6,27.730000000000018,81,44,2.49,MM,1684774391
326,coquimbo,-29.9533,-71.3436,19.850000000000023,52,0,3.6,CL,1684773989
